k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision-Made Relevance,Overall Relevance,
10,0.900,Wild Pig,16-23,0,0,0,0,NaN,NaN,
10,0.900,Wild Pig,23-5,1,2,0,3,0.333,0.333,
10,0.900,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.900,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.900,Guinni,16-23,0,0,0,0,NaN,NaN,
10,0.900,Guinni,23-5,0,0,0,0,NaN,NaN,
10,0.900,Racoon,16-23,0,0,0,0,NaN,NaN,
10,0.900,Racoon,23-5,0,0,0,0,NaN,NaN,
10,0.900,Hu,16-23,15,14,0,29,0.517,0.517,
10,0.900,Hu,23-5,23,14,0,37,0.622,0.622,
10,0.900,Cw and Dg,16-23,5,15,0,20,0.250,0.250,
10,0.900,Cw and Dg,23-5,15,16,0,31,0.484,0.484,
10,0.900,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
10,0.900,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.900,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
10,0.900,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
10,0.900,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
10,0.900,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
10,0.900,Dg,16-23,5,9,0,14,0.357,0.357,
10,0.900,Dg,23-5,31,31,0,62,0.500,0.500,
10,0.900,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
10,0.900,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
10,0.900,White Crowned Sparrow,16-23,0,1,0,1,0.000,0.000,
10,0.900,White Crowned Sparrow,23-5,0,13,0,13,0.000,0.000,
10,0.900,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.900,Eared Grebe,23-5,0,10,0,10,0.000,0.000,
10,0.900,cougar,16-23,0,0,0,0,NaN,NaN,
10,0.900,cougar,23-5,0,0,0,0,NaN,NaN,
10,0.900,Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.900,Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.900,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
10,0.900,Red Tailed Hawk,23-5,0,5,0,5,0.000,0.000,
10,0.900,Dog,16-23,55,67,0,122,0.451,0.451,
10,0.900,Dog,23-5,88,134,0,222,0.396,0.396,
10,0.900,Human,16-23,1733,783,0,2516,0.689,0.689,
10,0.900,Human,23-5,2136,666,0,2802,0.762,0.762,
10,0.900,Wild Turkey,16-23,1,5,0,6,0.167,0.167,
10,0.900,Wild Turkey,23-5,0,15,0,15,0.000,0.000,
10,0.900,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.900,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
10,0.900,Seagull,16-23,0,0,0,0,NaN,NaN,
10,0.900,Seagull,23-5,5,9,0,14,0.357,0.357,
10,0.900,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
10,0.900,Surf Scoter,23-5,0,0,0,0,NaN,NaN,
10,0.900,Pigeon,16-23,51,149,0,200,0.255,0.255,
10,0.900,Pigeon,23-5,84,171,0,255,0.329,0.329,
10,0.900,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.900,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.900,Cat,16-23,19,24,0,43,0.442,0.442,
10,0.900,Cat,23-5,21,34,0,55,0.382,0.382,
10,0.900,Horse,16-23,6,19,0,25,0.240,0.240,
10,0.900,Horse,23-5,26,140,0,166,0.157,0.157,
10,0.900,orangutan,16-23,0,0,0,0,NaN,NaN,
10,0.900,orangutan,23-5,0,0,0,0,NaN,NaN,
10,0.900,Bat,16-23,36,31,0,67,0.537,0.537,
10,0.900,Bat,23-5,37,34,0,71,0.521,0.521,
10,0.900,Deer,16-23,15,38,0,53,0.283,0.283,
10,0.900,Deer,23-5,18,117,0,135,0.133,0.133,
10,0.900,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
10,0.900,Great Horned Owl,23-5,0,1,0,1,0.000,0.000,
10,0.900,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
10,0.900,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
10,0.900,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
10,0.900,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
10,0.900,Human UTI,16-23,75,75,0,150,0.500,0.500,
10,0.900,Human UTI,23-5,103,100,0,203,0.507,0.507,
10,0.900,unknown,16-23,0,0,0,0,NaN,NaN,
10,0.900,unknown,23-5,0,3,0,3,0.000,0.000,
10,0.900,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.900,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.900,Pig/Swine,16-23,7,6,0,13,0.538,0.538,
10,0.900,Pig/Swine,23-5,9,11,0,20,0.450,0.450,
10,0.900,Klebsiella,16-23,0,0,0,0,NaN,NaN,
10,0.900,Klebsiella,23-5,0,0,0,0,NaN,NaN,
10,0.900,Hu Cw and Dg,16-23,11,18,0,29,0.379,0.379,
10,0.900,Hu Cw and Dg,23-5,11,23,0,34,0.324,0.324,
10,0.900,Ground Squirrel,16-23,86,49,0,135,0.637,0.637,
10,0.900,Ground Squirrel,23-5,84,79,0,163,0.515,0.515,
10,0.900,Opossum,16-23,0,0,0,0,NaN,NaN,
10,0.900,Opossum,23-5,0,0,0,0,NaN,NaN,
10,0.900,Cow,16-23,1572,1172,0,2744,0.573,0.573,
10,0.900,Cow,23-5,1523,1524,0,3047,0.500,0.500,
10,0.900,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
10,0.900,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
10,0.900,OVERALL,16-23,3766,2578,0,6344,0.594,0.594,
10,0.900,OVERALL,23-5,4319,3283,0,7602,0.568,0.568,
10,0.950,Chicken,16-23,0,1,0,1,0.000,0.000,
10,0.950,Chicken,23-5,7,9,0,16,0.438,0.438,
10,0.950,Sea Lion,16-23,0,1,0,1,0.000,0.000,
10,0.950,Sea Lion,23-5,0,11,0,11,0.000,0.000,
10,0.950,Hu and Cw,16-23,2,7,0,9,0.222,0.222,
10,0.950,Hu and Cw,23-5,2,10,0,12,0.167,0.167,
10,0.950,Sheep,16-23,48,50,0,98,0.490,0.490,
10,0.950,Sheep,23-5,58,43,0,101,0.574,0.574,
10,0.950,Hu and Dg,16-23,7,10,0,17,0.412,0.412,
10,0.950,Hu and Dg,23-5,19,21,0,40,0.475,0.475,
10,0.950,Common Loon,16-23,0,0,0,0,NaN,NaN,
10,0.950,Common Loon,23-5,0,1,0,1,0.000,0.000,
10,0.950,Red-Winged Blackbird,16-23,0,1,0,1,0.000,0.000,
10,0.950,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.950,Cw,16-23,7,13,0,20,0.350,0.350,
10,0.950,Cw,23-5,14,26,0,40,0.350,0.350,
10,0.950,Cliff Sparrow,16-23,1,12,0,13,0.077,0.077,
10,0.950,Cliff Sparrow,23-5,0,5,0,5,0.000,0.000,
10,0.950,Pig,16-23,9,8,0,17,0.529,0.529,
10,0.950,Pig,23-5,4,5,0,9,0.444,0.444,
10,0.950,Barn Owl,16-23,0,0,0,0,NaN,NaN,
10,0.950,Barn Owl,23-5,0,0,0,0,NaN,NaN,
10,0.950,Wild Pig,16-23,0,0,0,0,NaN,NaN,
10,0.950,Wild Pig,23-5,1,2,0,3,0.333,0.333,
10,0.950,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.950,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.950,Guinni,16-23,0,0,0,0,NaN,NaN,
10,0.950,Guinni,23-5,0,0,0,0,NaN,NaN,
10,0.950,Racoon,16-23,0,0,0,0,NaN,NaN,
10,0.950,Racoon,23-5,0,0,0,0,NaN,NaN,
10,0.950,Hu,16-23,15,14,0,29,0.517,0.517,
10,0.950,Hu,23-5,23,14,0,37,0.622,0.622,
10,0.950,Cw and Dg,16-23,5,15,0,20,0.250,0.250,
10,0.950,Cw and Dg,23-5,15,16,0,31,0.484,0.484,
10,0.950,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
10,0.950,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.950,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
10,0.950,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
10,0.950,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
10,0.950,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
10,0.950,Dg,16-23,5,9,0,14,0.357,0.357,
10,0.950,Dg,23-5,31,31,0,62,0.500,0.500,
10,0.950,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
10,0.950,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
10,0.950,White Crowned Sparrow,16-23,0,1,0,1,0.000,0.000,
10,0.950,White Crowned Sparrow,23-5,0,13,0,13,0.000,0.000,
10,0.950,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.950,Eared Grebe,23-5,0,10,0,10,0.000,0.000,
10,0.950,cougar,16-23,0,0,0,0,NaN,NaN,
10,0.950,cougar,23-5,0,0,0,0,NaN,NaN,
10,0.950,Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.950,Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.950,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
10,0.950,Red Tailed Hawk,23-5,0,5,0,5,0.000,0.000,
10,0.950,Dog,16-23,55,67,0,122,0.451,0.451,
10,0.950,Dog,23-5,88,132,0,220,0.400,0.400,
10,0.950,Human,16-23,1733,781,0,2514,0.689,0.689,
10,0.950,Human,23-5,2136,659,0,2795,0.764,0.764,
10,0.950,Wild Turkey,16-23,1,5,0,6,0.167,0.167,
10,0.950,Wild Turkey,23-5,0,15,0,15,0.000,0.000,
10,0.950,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.950,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
10,0.950,Seagull,16-23,0,0,0,0,NaN,NaN,
10,0.950,Seagull,23-5,5,8,0,13,0.385,0.385,
10,0.950,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
10,0.950,Surf Scoter,23-5,0,0,0,0,NaN,NaN,
10,0.950,Pigeon,16-23,52,146,0,198,0.263,0.263,
10,0.950,Pigeon,23-5,84,172,0,256,0.328,0.328,
10,0.950,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.950,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.950,Cat,16-23,19,24,0,43,0.442,0.442,
10,0.950,Cat,23-5,21,34,0,55,0.382,0.382,
10,0.950,Horse,16-23,6,19,0,25,0.240,0.240,
10,0.950,Horse,23-5,26,140,0,166,0.157,0.157,
10,0.950,orangutan,16-23,0,0,0,0,NaN,NaN,
10,0.950,orangutan,23-5,0,0,0,0,NaN,NaN,
10,0.950,Bat,16-23,36,31,0,67,0.537,0.537,
10,0.950,Bat,23-5,37,33,0,70,0.529,0.529,
10,0.950,Deer,16-23,15,38,0,53,0.283,0.283,
10,0.950,Deer,23-5,18,117,0,135,0.133,0.133,
10,0.950,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
10,0.950,Great Horned Owl,23-5,0,1,0,1,0.000,0.000,
10,0.950,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
10,0.950,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
10,0.950,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
10,0.950,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
10,0.950,Human UTI,16-23,78,76,0,154,0.506,0.506,
10,0.950,Human UTI,23-5,102,102,0,204,0.500,0.500,
10,0.950,unknown,16-23,0,0,0,0,NaN,NaN,
10,0.950,unknown,23-5,0,3,0,3,0.000,0.000,
10,0.950,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.950,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.950,Pig/Swine,16-23,7,6,0,13,0.538,0.538,
10,0.950,Pig/Swine,23-5,9,11,0,20,0.450,0.450,
10,0.950,Klebsiella,16-23,0,0,0,0,NaN,NaN,
10,0.950,Klebsiella,23-5,0,0,0,0,NaN,NaN,
10,0.950,Hu Cw and Dg,16-23,11,18,0,29,0.379,0.379,
10,0.950,Hu Cw and Dg,23-5,11,23,0,34,0.324,0.324,
10,0.950,Ground Squirrel,16-23,86,49,0,135,0.637,0.637,
10,0.950,Ground Squirrel,23-5,84,78,0,162,0.519,0.519,
10,0.950,Opossum,16-23,0,0,0,0,NaN,NaN,
10,0.950,Opossum,23-5,0,0,0,0,NaN,NaN,
10,0.950,Cow,16-23,1575,1152,0,2727,0.578,0.578,
10,0.950,Cow,23-5,1522,1521,0,3043,0.500,0.500,
10,0.950,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
10,0.950,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
10,0.950,OVERALL,16-23,3773,2554,0,6327,0.596,0.596,
10,0.950,OVERALL,23-5,4317,3271,0,7588,0.569,0.569,
10,0.960,Chicken,16-23,0,1,0,1,0.000,0.000,
10,0.960,Chicken,23-5,7,9,0,16,0.438,0.438,
10,0.960,Sea Lion,16-23,0,1,0,1,0.000,0.000,
10,0.960,Sea Lion,23-5,0,11,0,11,0.000,0.000,
10,0.960,Hu and Cw,16-23,2,7,0,9,0.222,0.222,
10,0.960,Hu and Cw,23-5,2,10,0,12,0.167,0.167,
10,0.960,Sheep,16-23,48,50,0,98,0.490,0.490,
10,0.960,Sheep,23-5,58,44,0,102,0.569,0.569,
10,0.960,Hu and Dg,16-23,7,10,0,17,0.412,0.412,
10,0.960,Hu and Dg,23-5,19,21,0,40,0.475,0.475,
10,0.960,Common Loon,16-23,0,0,0,0,NaN,NaN,
10,0.960,Common Loon,23-5,0,1,0,1,0.000,0.000,
10,0.960,Red-Winged Blackbird,16-23,0,1,0,1,0.000,0.000,
10,0.960,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.960,Cw,16-23,7,13,0,20,0.350,0.350,
10,0.960,Cw,23-5,14,26,0,40,0.350,0.350,
10,0.960,Cliff Sparrow,16-23,1,12,0,13,0.077,0.077,
10,0.960,Cliff Sparrow,23-5,0,5,0,5,0.000,0.000,
10,0.960,Pig,16-23,9,8,0,17,0.529,0.529,
10,0.960,Pig,23-5,4,5,0,9,0.444,0.444,
10,0.960,Barn Owl,16-23,0,0,0,0,NaN,NaN,
10,0.960,Barn Owl,23-5,0,0,0,0,NaN,NaN,
10,0.960,Wild Pig,16-23,0,0,0,0,NaN,NaN,
10,0.960,Wild Pig,23-5,1,2,0,3,0.333,0.333,
10,0.960,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.960,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.960,Guinni,16-23,0,0,0,0,NaN,NaN,
10,0.960,Guinni,23-5,0,0,0,0,NaN,NaN,
10,0.960,Racoon,16-23,0,0,0,0,NaN,NaN,
10,0.960,Racoon,23-5,0,0,0,0,NaN,NaN,
10,0.960,Hu,16-23,15,14,0,29,0.517,0.517,
10,0.960,Hu,23-5,23,14,0,37,0.622,0.622,
10,0.960,Cw and Dg,16-23,5,15,0,20,0.250,0.250,
10,0.960,Cw and Dg,23-5,15,16,0,31,0.484,0.484,
10,0.960,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
10,0.960,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.960,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
10,0.960,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
10,0.960,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
10,0.960,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
10,0.960,Dg,16-23,5,9,0,14,0.357,0.357,
10,0.960,Dg,23-5,31,31,0,62,0.500,0.500,
10,0.960,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
10,0.960,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
10,0.960,White Crowned Sparrow,16-23,0,1,0,1,0.000,0.000,
10,0.960,White Crowned Sparrow,23-5,0,13,0,13,0.000,0.000,
10,0.960,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.960,Eared Grebe,23-5,0,10,0,10,0.000,0.000,
10,0.960,cougar,16-23,0,0,0,0,NaN,NaN,
10,0.960,cougar,23-5,0,0,0,0,NaN,NaN,
10,0.960,Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.960,Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.960,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
10,0.960,Red Tailed Hawk,23-5,0,5,0,5,0.000,0.000,
10,0.960,Dog,16-23,55,67,0,122,0.451,0.451,
10,0.960,Dog,23-5,88,128,0,216,0.407,0.407,
10,0.960,Human,16-23,1734,779,0,2513,0.690,0.690,
10,0.960,Human,23-5,2141,645,0,2786,0.768,0.768,
10,0.960,Wild Turkey,16-23,1,5,0,6,0.167,0.167,
10,0.960,Wild Turkey,23-5,0,19,0,19,0.000,0.000,
10,0.960,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.960,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
10,0.960,Seagull,16-23,0,0,0,0,NaN,NaN,
10,0.960,Seagull,23-5,5,9,0,14,0.357,0.357,
10,0.960,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
10,0.960,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
10,0.960,Pigeon,16-23,51,146,0,197,0.259,0.259,
10,0.960,Pigeon,23-5,85,186,0,271,0.314,0.314,
10,0.960,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.960,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.960,Cat,16-23,19,24,0,43,0.442,0.442,
10,0.960,Cat,23-5,21,35,0,56,0.375,0.375,
10,0.960,Horse,16-23,6,19,0,25,0.240,0.240,
10,0.960,Horse,23-5,26,140,0,166,0.157,0.157,
10,0.960,orangutan,16-23,0,0,0,0,NaN,NaN,
10,0.960,orangutan,23-5,0,0,0,0,NaN,NaN,
10,0.960,Bat,16-23,36,31,0,67,0.537,0.537,
10,0.960,Bat,23-5,37,33,0,70,0.529,0.529,
10,0.960,Deer,16-23,15,38,0,53,0.283,0.283,
10,0.960,Deer,23-5,18,117,0,135,0.133,0.133,
10,0.960,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
10,0.960,Great Horned Owl,23-5,0,1,0,1,0.000,0.000,
10,0.960,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
10,0.960,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
10,0.960,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
10,0.960,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
10,0.960,Human UTI,16-23,78,77,0,155,0.503,0.503,
10,0.960,Human UTI,23-5,102,101,0,203,0.502,0.502,
10,0.960,unknown,16-23,0,0,0,0,NaN,NaN,
10,0.960,unknown,23-5,0,3,0,3,0.000,0.000,
10,0.960,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.960,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.960,Pig/Swine,16-23,7,6,0,13,0.538,0.538,
10,0.960,Pig/Swine,23-5,9,11,0,20,0.450,0.450,
10,0.960,Klebsiella,16-23,0,0,0,0,NaN,NaN,
10,0.960,Klebsiella,23-5,0,0,0,0,NaN,NaN,
10,0.960,Hu Cw and Dg,16-23,11,18,0,29,0.379,0.379,
10,0.960,Hu Cw and Dg,23-5,11,23,0,34,0.324,0.324,
10,0.960,Ground Squirrel,16-23,86,49,0,135,0.637,0.637,
10,0.960,Ground Squirrel,23-5,84,80,0,164,0.512,0.512,
10,0.960,Opossum,16-23,0,0,0,0,NaN,NaN,
10,0.960,Opossum,23-5,0,0,0,0,NaN,NaN,
10,0.960,Cow,16-23,1573,1144,0,2717,0.579,0.579,
10,0.960,Cow,23-5,1522,1498,0,3020,0.504,0.504,
10,0.960,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
10,0.960,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
10,0.960,OVERALL,16-23,3771,2545,0,6316,0.597,0.597,
10,0.960,OVERALL,23-5,4323,3254,0,7577,0.571,0.571,
10,0.970,Chicken,16-23,0,1,0,1,0.000,0.000,
10,0.970,Chicken,23-5,7,9,0,16,0.438,0.438,
10,0.970,Sea Lion,16-23,0,1,0,1,0.000,0.000,
10,0.970,Sea Lion,23-5,0,11,0,11,0.000,0.000,
10,0.970,Hu and Cw,16-23,2,7,0,9,0.222,0.222,
10,0.970,Hu and Cw,23-5,2,10,0,12,0.167,0.167,
10,0.970,Sheep,16-23,49,51,0,100,0.490,0.490,
10,0.970,Sheep,23-5,58,43,0,101,0.574,0.574,
10,0.970,Hu and Dg,16-23,7,10,0,17,0.412,0.412,
10,0.970,Hu and Dg,23-5,19,21,0,40,0.475,0.475,
10,0.970,Common Loon,16-23,0,0,0,0,NaN,NaN,
10,0.970,Common Loon,23-5,0,1,0,1,0.000,0.000,
10,0.970,Red-Winged Blackbird,16-23,0,1,0,1,0.000,0.000,
10,0.970,Red-Winged Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.970,Cw,16-23,7,14,0,21,0.333,0.333,
10,0.970,Cw,23-5,14,26,0,40,0.350,0.350,
10,0.970,Cliff Sparrow,16-23,1,12,0,13,0.077,0.077,
10,0.970,Cliff Sparrow,23-5,0,5,0,5,0.000,0.000,
10,0.970,Pig,16-23,9,8,0,17,0.529,0.529,
10,0.970,Pig,23-5,4,5,0,9,0.444,0.444,
10,0.970,Barn Owl,16-23,0,0,0,0,NaN,NaN,
10,0.970,Barn Owl,23-5,0,0,0,0,NaN,NaN,
10,0.970,Wild Pig,16-23,0,0,0,0,NaN,NaN,
10,0.970,Wild Pig,23-5,0,2,0,2,0.000,0.000,
10,0.970,Pennington Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.970,Pennington Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.970,Guinni,16-23,0,0,0,0,NaN,NaN,
10,0.970,Guinni,23-5,0,0,0,0,NaN,NaN,
10,0.970,Racoon,16-23,0,0,0,0,NaN,NaN,
10,0.970,Racoon,23-5,0,0,0,0,NaN,NaN,
10,0.970,Hu,16-23,15,14,0,29,0.517,0.517,
10,0.970,Hu,23-5,23,14,0,37,0.622,0.622,
10,0.970,Cw and Dg,16-23,5,15,0,20,0.250,0.250,
10,0.970,Cw and Dg,23-5,15,16,0,31,0.484,0.484,
10,0.970,Red Wind Blackbird,16-23,0,0,0,0,NaN,NaN,
10,0.970,Red Wind Blackbird,23-5,0,0,0,0,NaN,NaN,
10,0.970,Tree Swallow,16-23,0,0,0,0,NaN,NaN,
10,0.970,Tree Swallow,23-5,0,0,0,0,NaN,NaN,
10,0.970,Turkey Vulture,16-23,0,0,0,0,NaN,NaN,
10,0.970,Turkey Vulture,23-5,0,0,0,0,NaN,NaN,
10,0.970,Dg,16-23,5,9,0,14,0.357,0.357,
10,0.970,Dg,23-5,31,30,0,61,0.508,0.508,
10,0.970,Western Kingbird,16-23,0,0,0,0,NaN,NaN,
10,0.970,Western Kingbird,23-5,0,0,0,0,NaN,NaN,
10,0.970,White Crowned Sparrow,16-23,0,1,0,1,0.000,0.000,
10,0.970,White Crowned Sparrow,23-5,0,13,0,13,0.000,0.000,
10,0.970,Eared Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.970,Eared Grebe,23-5,0,10,0,10,0.000,0.000,
10,0.970,cougar,16-23,0,0,0,0,NaN,NaN,
10,0.970,cougar,23-5,0,0,0,0,NaN,NaN,
10,0.970,Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.970,Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.970,Red Tailed Hawk,16-23,0,0,0,0,NaN,NaN,
10,0.970,Red Tailed Hawk,23-5,0,5,0,5,0.000,0.000,
10,0.970,Dog,16-23,55,67,0,122,0.451,0.451,
10,0.970,Dog,23-5,88,127,0,215,0.409,0.409,
10,0.970,Human,16-23,1733,778,0,2511,0.690,0.690,
10,0.970,Human,23-5,2140,644,0,2784,0.769,0.769,
10,0.970,Wild Turkey,16-23,1,7,0,8,0.125,0.125,
10,0.970,Wild Turkey,23-5,2,19,0,21,0.095,0.095,
10,0.970,Clark Grebe,16-23,0,0,0,0,NaN,NaN,
10,0.970,Clark Grebe,23-5,0,0,0,0,NaN,NaN,
10,0.970,Seagull,16-23,0,0,0,0,NaN,NaN,
10,0.970,Seagull,23-5,5,10,0,15,0.333,0.333,
10,0.970,Surf Scoter,16-23,0,0,0,0,NaN,NaN,
10,0.970,Surf Scoter,23-5,0,2,0,2,0.000,0.000,
10,0.970,Pigeon,16-23,49,144,0,193,0.254,0.254,
10,0.970,Pigeon,23-5,85,203,0,288,0.295,0.295,
10,0.970,Pacific Ocean Water,16-23,0,0,0,0,NaN,NaN,
10,0.970,Pacific Ocean Water,23-5,0,0,0,0,NaN,NaN,
10,0.970,Cat,16-23,19,24,0,43,0.442,0.442,
10,0.970,Cat,23-5,21,32,0,53,0.396,0.396,
10,0.970,Horse,16-23,6,19,0,25,0.240,0.240,
10,0.970,Horse,23-5,26,141,0,167,0.156,0.156,
10,0.970,orangutan,16-23,0,0,0,0,NaN,NaN,
10,0.970,orangutan,23-5,0,0,0,0,NaN,NaN,
10,0.970,Bat,16-23,36,31,0,67,0.537,0.537,
10,0.970,Bat,23-5,37,33,0,70,0.529,0.529,
10,0.970,Deer,16-23,15,38,0,53,0.283,0.283,
10,0.970,Deer,23-5,18,117,0,135,0.133,0.133,
10,0.970,Great Horned Owl,16-23,0,0,0,0,NaN,NaN,
10,0.970,Great Horned Owl,23-5,0,1,0,1,0.000,0.000,
10,0.970,Freshwater Lagoon,16-23,0,0,0,0,NaN,NaN,
10,0.970,Freshwater Lagoon,23-5,0,0,0,0,NaN,NaN,
10,0.970,Unknown Avian,16-23,0,0,0,0,NaN,NaN,
10,0.970,Unknown Avian,23-5,0,0,0,0,NaN,NaN,
10,0.970,Human UTI,16-23,78,78,0,156,0.500,0.500,
10,0.970,Human UTI,23-5,101,101,0,202,0.500,0.500,
10,0.970,unknown,16-23,0,0,0,0,NaN,NaN,
10,0.970,unknown,23-5,0,3,0,3,0.000,0.000,
10,0.970,SLO Creek Water,16-23,0,0,0,0,NaN,NaN,
10,0.970,SLO Creek Water,23-5,0,0,0,0,NaN,NaN,
10,0.970,Pig/Swine,16-23,7,6,0,13,0.538,0.538,
10,0.970,Pig/Swine,23-5,9,11,0,20,0.450,0.450,
10,0.970,Klebsiella,16-23,0,0,0,0,NaN,NaN,
10,0.970,Klebsiella,23-5,0,0,0,0,NaN,NaN,
10,0.970,Hu Cw and Dg,16-23,11,18,0,29,0.379,0.379,
10,0.970,Hu Cw and Dg,23-5,11,23,0,34,0.324,0.324,
10,0.970,Ground Squirrel,16-23,86,47,0,133,0.647,0.647,
10,0.970,Ground Squirrel,23-5,84,78,0,162,0.519,0.519,
10,0.970,Opossum,16-23,0,0,0,0,NaN,NaN,
10,0.970,Opossum,23-5,0,0,0,0,NaN,NaN,
10,0.970,Cow,16-23,1567,1142,0,2709,0.578,0.578,
10,0.970,Cow,23-5,1519,1471,0,2990,0.508,0.508,
10,0.970,Deer Mouse,16-23,0,0,0,0,NaN,NaN,
10,0.970,Deer Mouse,23-5,0,0,0,0,NaN,NaN,
