k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
1,0.970,Chicken,16-23,21,19,0,40,52.500,52.500
1,0.970,Chicken,23-5,28,14,0,42,66.667,66.667
1,0.970,Opossum,16-23,4,2,0,6,66.667,66.667
1,0.970,Opossum,23-5,5,1,0,6,83.333,83.333
1,0.970,OVERALL,16-23,4536,893,24,5453,83.551,83.184
1,0.970,OVERALL,23-5,5305,823,44,6172,86.570,85.953
1,0.980,Cw and Dg,16-23,11,19,0,30,36.667,36.667
1,0.980,Cw and Dg,23-5,19,11,0,30,63.333,63.333
1,0.980,Sea Lion,16-23,1,1,0,2,50.000,50.000
1,0.980,Sea Lion,23-5,4,0,0,4,100.000,100.000
1,0.980,Cliff Sparrow,16-23,16,12,0,28,57.143,57.143
1,0.980,Cliff Sparrow,23-5,12,17,0,29,41.379,41.379
1,0.980,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
1,0.980,Great Horned Owl,23-5,1,7,0,8,12.500,12.500
1,0.980,unknown,16-23,6,5,0,11,54.545,54.545
1,0.980,unknown,23-5,8,3,0,11,72.727,72.727
1,0.980,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
1,0.980,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
1,0.980,Common Loon,16-23,2,0,0,2,100.000,100.000
1,0.980,Common Loon,23-5,0,4,0,4,0.000,0.000
1,0.980,Cw,16-23,17,13,0,30,56.667,56.667
1,0.980,Cw,23-5,21,10,0,31,67.742,67.742
1,0.980,Red Tailed Hawk,16-23,2,0,0,2,100.000,100.000
1,0.980,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
1,0.980,Horse,16-23,21,25,0,46,45.652,45.652
1,0.980,Horse,23-5,51,36,0,87,58.621,58.621
1,0.980,Seagull,16-23,0,0,0,0,NaN,NaN
1,0.980,Seagull,23-5,78,12,2,92,86.667,84.783
1,0.980,Dog,16-23,99,40,3,142,71.223,69.718
1,0.980,Dog,23-5,161,43,9,213,78.922,75.587
1,0.980,Human,16-23,1927,129,22,2078,93.726,92.733
1,0.980,Human,23-5,2359,98,24,2481,96.011,95.083
1,0.980,Hu and Cw,16-23,16,13,1,30,55.172,53.333
1,0.980,Hu and Cw,23-5,14,16,0,30,46.667,46.667
1,0.980,Dg,16-23,10,20,0,30,33.333,33.333
1,0.980,Dg,23-5,28,2,0,30,93.333,93.333
1,0.980,Human UTI,16-23,115,24,0,139,82.734,82.734
1,0.980,Human UTI,23-5,126,12,3,141,91.304,89.362
1,0.980,Pig/Swine,16-23,15,11,1,27,57.692,55.556
1,0.980,Pig/Swine,23-5,13,10,2,25,56.522,52.000
1,0.980,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
1,0.980,Red-Winged Blackbird,23-5,2,1,0,3,66.667,66.667
1,0.980,Racoon,16-23,2,0,0,2,100.000,100.000
1,0.980,Racoon,23-5,2,2,0,4,50.000,50.000
1,0.980,Wild Pig,16-23,6,10,1,17,37.500,35.294
1,0.980,Wild Pig,23-5,7,4,1,12,63.636,58.333
1,0.980,Cow,16-23,1619,233,15,1867,87.419,86.717
1,0.980,Cow,23-5,1670,221,23,1914,88.313,87.252
1,0.980,Hu,16-23,22,7,1,30,75.862,73.333
1,0.980,Hu,23-5,25,7,0,32,78.125,78.125
1,0.980,Hu Cw and Dg,16-23,10,20,0,30,33.333,33.333
1,0.980,Hu Cw and Dg,23-5,20,10,0,30,66.667,66.667
1,0.980,Hu and Dg,16-23,19,14,0,33,57.576,57.576
1,0.980,Hu and Dg,23-5,21,12,0,33,63.636,63.636
1,0.980,Pigeon,16-23,185,94,6,285,66.308,64.912
1,0.980,Pigeon,23-5,255,92,7,354,73.487,72.034
1,0.980,Deer,16-23,17,4,1,22,80.952,77.273
1,0.980,Deer,23-5,18,3,1,22,85.714,81.818
1,0.980,Pig,16-23,21,16,0,37,56.757,56.757
1,0.980,Pig,23-5,20,14,0,34,58.824,58.824
1,0.980,Bat,16-23,36,1,0,37,97.297,97.297
1,0.980,Bat,23-5,37,1,0,38,97.368,97.368
1,0.980,Ground Squirrel,16-23,129,68,5,202,65.482,63.861
1,0.980,Ground Squirrel,23-5,129,67,3,199,65.816,64.824
1,0.980,Wild Turkey,16-23,18,28,0,46,39.130,39.130
1,0.980,Wild Turkey,23-5,13,26,0,39,33.333,33.333
1,0.980,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
1,0.980,Turkey Vulture,23-5,2,2,0,4,50.000,50.000
1,0.980,Cat,16-23,53,14,1,68,79.104,77.941
1,0.980,Cat,23-5,46,20,1,67,69.697,68.657
1,0.980,Sheep,16-23,84,26,2,112,76.364,75.000
1,0.980,Sheep,23-5,80,20,4,104,80.000,76.923
1,0.980,Chicken,16-23,21,19,0,40,52.500,52.500
1,0.980,Chicken,23-5,28,14,0,42,66.667,66.667
1,0.980,Opossum,16-23,4,2,0,6,66.667,66.667
1,0.980,Opossum,23-5,5,1,0,6,83.333,83.333
1,0.980,OVERALL,16-23,4519,875,59,5453,83.778,82.872
1,0.980,OVERALL,23-5,5283,809,80,6172,86.720,85.596
1,0.990,Cw and Dg,16-23,11,19,0,30,36.667,36.667
1,0.990,Cw and Dg,23-5,19,11,0,30,63.333,63.333
1,0.990,Sea Lion,16-23,1,1,0,2,50.000,50.000
1,0.990,Sea Lion,23-5,4,0,0,4,100.000,100.000
1,0.990,Cliff Sparrow,16-23,16,12,0,28,57.143,57.143
1,0.990,Cliff Sparrow,23-5,12,16,1,29,42.857,41.379
1,0.990,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
1,0.990,Great Horned Owl,23-5,1,7,0,8,12.500,12.500
1,0.990,unknown,16-23,6,5,0,11,54.545,54.545
1,0.990,unknown,23-5,8,3,0,11,72.727,72.727
1,0.990,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
1,0.990,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
1,0.990,Common Loon,16-23,2,0,0,2,100.000,100.000
1,0.990,Common Loon,23-5,0,4,0,4,0.000,0.000
1,0.990,Cw,16-23,16,13,1,30,55.172,53.333
1,0.990,Cw,23-5,21,10,0,31,67.742,67.742
1,0.990,Red Tailed Hawk,16-23,2,0,0,2,100.000,100.000
1,0.990,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
1,0.990,Horse,16-23,21,23,2,46,47.727,45.652
1,0.990,Horse,23-5,50,36,1,87,58.140,57.471
1,0.990,Seagull,16-23,0,0,0,0,NaN,NaN
1,0.990,Seagull,23-5,77,11,4,92,87.500,83.696
1,0.990,Dog,16-23,99,38,5,142,72.263,69.718
1,0.990,Dog,23-5,156,36,21,213,81.250,73.239
1,0.990,Human,16-23,1886,119,73,2078,94.065,90.760
1,0.990,Human,23-5,2351,86,44,2481,96.471,94.760
1,0.990,Hu and Cw,16-23,16,13,1,30,55.172,53.333
1,0.990,Hu and Cw,23-5,14,16,0,30,46.667,46.667
1,0.990,Dg,16-23,10,20,0,30,33.333,33.333
1,0.990,Dg,23-5,28,2,0,30,93.333,93.333
1,0.990,Human UTI,16-23,115,24,0,139,82.734,82.734
1,0.990,Human UTI,23-5,126,11,4,141,91.971,89.362
1,0.990,Pig/Swine,16-23,14,11,2,27,56.000,51.852
1,0.990,Pig/Swine,23-5,13,10,2,25,56.522,52.000
1,0.990,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
1,0.990,Red-Winged Blackbird,23-5,2,0,1,3,100.000,66.667
1,0.990,Racoon,16-23,2,0,0,2,100.000,100.000
1,0.990,Racoon,23-5,2,2,0,4,50.000,50.000
1,0.990,Wild Pig,16-23,6,10,1,17,37.500,35.294
1,0.990,Wild Pig,23-5,7,3,2,12,70.000,58.333
1,0.990,Cow,16-23,1574,220,73,1867,87.737,84.306
1,0.990,Cow,23-5,1642,217,55,1914,88.327,85.789
1,0.990,Hu,16-23,22,7,1,30,75.862,73.333
1,0.990,Hu,23-5,25,7,0,32,78.125,78.125
1,0.990,Hu Cw and Dg,16-23,10,20,0,30,33.333,33.333
1,0.990,Hu Cw and Dg,23-5,20,10,0,30,66.667,66.667
1,0.990,Hu and Dg,16-23,19,14,0,33,57.576,57.576
1,0.990,Hu and Dg,23-5,21,12,0,33,63.636,63.636
1,0.990,Pigeon,16-23,180,84,21,285,68.182,63.158
1,0.990,Pigeon,23-5,252,87,15,354,74.336,71.186
1,0.990,Deer,16-23,17,3,2,22,85.000,77.273
1,0.990,Deer,23-5,18,2,2,22,90.000,81.818
1,0.990,Pig,16-23,21,16,0,37,56.757,56.757
1,0.990,Pig,23-5,20,13,1,34,60.606,58.824
1,0.990,Bat,16-23,36,1,0,37,97.297,97.297
1,0.990,Bat,23-5,37,1,0,38,97.368,97.368
1,0.990,Ground Squirrel,16-23,129,59,14,202,68.617,63.861
1,0.990,Ground Squirrel,23-5,124,62,13,199,66.667,62.312
1,0.990,Wild Turkey,16-23,18,28,0,46,39.130,39.130
1,0.990,Wild Turkey,23-5,11,24,4,39,31.429,28.205
1,0.990,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
1,0.990,Turkey Vulture,23-5,2,2,0,4,50.000,50.000
1,0.990,Cat,16-23,51,12,5,68,80.952,75.000
1,0.990,Cat,23-5,46,18,3,67,71.875,68.657
1,0.990,Sheep,16-23,83,25,4,112,76.852,74.107
1,0.990,Sheep,23-5,80,19,5,104,80.808,76.923
1,0.990,Chicken,16-23,21,16,3,40,56.757,52.500
1,0.990,Chicken,23-5,28,14,0,42,66.667,66.667
1,0.990,Opossum,16-23,4,2,0,6,66.667,66.667
1,0.990,Opossum,23-5,5,1,0,6,83.333,83.333
1,0.990,OVERALL,16-23,4423,822,208,5453,84.328,81.111
1,0.990,OVERALL,23-5,5230,764,178,6172,87.254,84.738
1,1.000,Cw and Dg,16-23,0,0,30,30,NaN,0.000
1,1.000,Cw and Dg,23-5,0,0,30,30,NaN,0.000
1,1.000,Sea Lion,16-23,0,0,2,2,NaN,0.000
1,1.000,Sea Lion,23-5,0,0,4,4,NaN,0.000
1,1.000,Cliff Sparrow,16-23,0,0,28,28,NaN,0.000
1,1.000,Cliff Sparrow,23-5,0,0,29,29,NaN,0.000
1,1.000,Great Horned Owl,16-23,0,0,3,3,NaN,0.000
1,1.000,Great Horned Owl,23-5,0,0,8,8,NaN,0.000
1,1.000,unknown,16-23,0,0,11,11,NaN,0.000
1,1.000,unknown,23-5,0,0,11,11,NaN,0.000
1,1.000,White Crowned Sparrow,16-23,0,0,15,15,NaN,0.000
1,1.000,White Crowned Sparrow,23-5,0,0,15,15,NaN,0.000
1,1.000,Common Loon,16-23,0,0,2,2,NaN,0.000
1,1.000,Common Loon,23-5,0,0,4,4,NaN,0.000
1,1.000,Cw,16-23,0,0,30,30,NaN,0.000
1,1.000,Cw,23-5,0,0,31,31,NaN,0.000
1,1.000,Red Tailed Hawk,16-23,0,0,2,2,NaN,0.000
1,1.000,Red Tailed Hawk,23-5,0,0,4,4,NaN,0.000
1,1.000,Horse,16-23,0,0,46,46,NaN,0.000
1,1.000,Horse,23-5,0,0,87,87,NaN,0.000
1,1.000,Seagull,16-23,0,0,0,0,NaN,NaN
1,1.000,Seagull,23-5,0,0,92,92,NaN,0.000
1,1.000,Dog,16-23,0,0,142,142,NaN,0.000
1,1.000,Dog,23-5,0,0,213,213,NaN,0.000
1,1.000,Human,16-23,70,0,2008,2078,100.000,3.369
1,1.000,Human,23-5,92,0,2389,2481,100.000,3.708
1,1.000,Hu and Cw,16-23,0,0,30,30,NaN,0.000
1,1.000,Hu and Cw,23-5,0,0,30,30,NaN,0.000
1,1.000,Dg,16-23,0,0,30,30,NaN,0.000
1,1.000,Dg,23-5,0,0,30,30,NaN,0.000
1,1.000,Human UTI,16-23,0,0,139,139,NaN,0.000
1,1.000,Human UTI,23-5,0,0,141,141,NaN,0.000
1,1.000,Pig/Swine,16-23,0,0,27,27,NaN,0.000
1,1.000,Pig/Swine,23-5,0,0,25,25,NaN,0.000
1,1.000,Red-Winged Blackbird,16-23,0,0,2,2,NaN,0.000
1,1.000,Red-Winged Blackbird,23-5,0,0,3,3,NaN,0.000
1,1.000,Racoon,16-23,0,0,2,2,NaN,0.000
1,1.000,Racoon,23-5,0,0,4,4,NaN,0.000
1,1.000,Wild Pig,16-23,0,0,17,17,NaN,0.000
1,1.000,Wild Pig,23-5,0,0,12,12,NaN,0.000
1,1.000,Cow,16-23,0,0,1867,1867,NaN,0.000
1,1.000,Cow,23-5,0,0,1914,1914,NaN,0.000
1,1.000,Hu,16-23,0,0,30,30,NaN,0.000
1,1.000,Hu,23-5,0,0,32,32,NaN,0.000
1,1.000,Hu Cw and Dg,16-23,0,0,30,30,NaN,0.000
1,1.000,Hu Cw and Dg,23-5,0,0,30,30,NaN,0.000
1,1.000,Hu and Dg,16-23,0,0,33,33,NaN,0.000
1,1.000,Hu and Dg,23-5,0,0,33,33,NaN,0.000
1,1.000,Pigeon,16-23,0,0,285,285,NaN,0.000
1,1.000,Pigeon,23-5,0,0,354,354,NaN,0.000
1,1.000,Deer,16-23,0,0,22,22,NaN,0.000
1,1.000,Deer,23-5,0,0,22,22,NaN,0.000
1,1.000,Pig,16-23,0,0,37,37,NaN,0.000
1,1.000,Pig,23-5,0,0,34,34,NaN,0.000
1,1.000,Bat,16-23,0,0,37,37,NaN,0.000
1,1.000,Bat,23-5,0,0,38,38,NaN,0.000
1,1.000,Ground Squirrel,16-23,0,0,202,202,NaN,0.000
1,1.000,Ground Squirrel,23-5,0,0,199,199,NaN,0.000
1,1.000,Wild Turkey,16-23,0,0,46,46,NaN,0.000
1,1.000,Wild Turkey,23-5,0,0,39,39,NaN,0.000
1,1.000,Turkey Vulture,16-23,0,0,2,2,NaN,0.000
1,1.000,Turkey Vulture,23-5,0,0,4,4,NaN,0.000
1,1.000,Cat,16-23,0,0,68,68,NaN,0.000
1,1.000,Cat,23-5,0,0,67,67,NaN,0.000
1,1.000,Sheep,16-23,0,0,112,112,NaN,0.000
1,1.000,Sheep,23-5,0,0,104,104,NaN,0.000
1,1.000,Chicken,16-23,0,0,40,40,NaN,0.000
1,1.000,Chicken,23-5,0,0,42,42,NaN,0.000
1,1.000,Opossum,16-23,0,0,6,6,NaN,0.000
1,1.000,Opossum,23-5,0,0,6,6,NaN,0.000
1,1.000,OVERALL,16-23,70,0,5383,5453,100.000,1.284
1,1.000,OVERALL,23-5,92,0,6080,6172,100.000,1.491
2,0.000,Cw and Dg,16-23,9,21,0,30,30.000,30.000
2,0.000,Cw and Dg,23-5,19,11,0,30,63.333,63.333
2,0.000,Sea Lion,16-23,0,2,0,2,0.000,0.000
2,0.000,Sea Lion,23-5,4,0,0,4,100.000,100.000
2,0.000,Cliff Sparrow,16-23,9,19,0,28,32.143,32.143
2,0.000,Cliff Sparrow,23-5,6,23,0,29,20.690,20.690
2,0.000,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.000,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
2,0.000,unknown,16-23,0,11,0,11,0.000,0.000
2,0.000,unknown,23-5,1,10,0,11,9.091,9.091
2,0.000,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
2,0.000,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
2,0.000,Common Loon,16-23,2,0,0,2,100.000,100.000
2,0.000,Common Loon,23-5,2,2,0,4,50.000,50.000
2,0.000,Cw,16-23,14,16,0,30,46.667,46.667
2,0.000,Cw,23-5,20,11,0,31,64.516,64.516
2,0.000,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
2,0.000,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
2,0.000,Horse,16-23,14,32,0,46,30.435,30.435
2,0.000,Horse,23-5,45,42,0,87,51.724,51.724
2,0.000,Seagull,16-23,0,0,0,0,NaN,NaN
2,0.000,Seagull,23-5,71,21,0,92,77.174,77.174
2,0.000,Dog,16-23,67,75,0,142,47.183,47.183
2,0.000,Dog,23-5,131,82,0,213,61.502,61.502
2,0.000,Human,16-23,1988,90,0,2078,95.669,95.669
2,0.000,Human,23-5,2405,76,0,2481,96.937,96.937
2,0.000,Hu and Cw,16-23,20,10,0,30,66.667,66.667
2,0.000,Hu and Cw,23-5,17,13,0,30,56.667,56.667
2,0.000,Dg,16-23,13,17,0,30,43.333,43.333
2,0.000,Dg,23-5,30,0,0,30,100.000,100.000
2,0.000,Human UTI,16-23,101,38,0,139,72.662,72.662
2,0.000,Human UTI,23-5,124,17,0,141,87.943,87.943
2,0.000,Pig/Swine,16-23,17,10,0,27,62.963,62.963
2,0.000,Pig/Swine,23-5,14,11,0,25,56.000,56.000
2,0.000,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
2,0.000,Red-Winged Blackbird,23-5,2,1,0,3,66.667,66.667
2,0.000,Racoon,16-23,2,0,0,2,100.000,100.000
2,0.000,Racoon,23-5,2,2,0,4,50.000,50.000
2,0.000,Wild Pig,16-23,3,14,0,17,17.647,17.647
2,0.000,Wild Pig,23-5,6,6,0,12,50.000,50.000
2,0.000,Cow,16-23,1525,342,0,1867,81.682,81.682
2,0.000,Cow,23-5,1590,324,0,1914,83.072,83.072
2,0.000,Hu,16-23,21,9,0,30,70.000,70.000
2,0.000,Hu,23-5,21,11,0,32,65.625,65.625
2,0.000,Hu Cw and Dg,16-23,10,20,0,30,33.333,33.333
2,0.000,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
2,0.000,Hu and Dg,16-23,18,15,0,33,54.545,54.545
2,0.000,Hu and Dg,23-5,20,13,0,33,60.606,60.606
2,0.000,Pigeon,16-23,136,149,0,285,47.719,47.719
2,0.000,Pigeon,23-5,194,160,0,354,54.802,54.802
2,0.000,Deer,16-23,15,7,0,22,68.182,68.182
2,0.000,Deer,23-5,17,5,0,22,77.273,77.273
2,0.000,Pig,16-23,16,21,0,37,43.243,43.243
2,0.000,Pig,23-5,11,23,0,34,32.353,32.353
2,0.000,Bat,16-23,36,1,0,37,97.297,97.297
2,0.000,Bat,23-5,37,1,0,38,97.368,97.368
2,0.000,Ground Squirrel,16-23,128,74,0,202,63.366,63.366
2,0.000,Ground Squirrel,23-5,114,85,0,199,57.286,57.286
2,0.000,Wild Turkey,16-23,16,30,0,46,34.783,34.783
2,0.000,Wild Turkey,23-5,17,22,0,39,43.590,43.590
2,0.000,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
2,0.000,Turkey Vulture,23-5,2,2,0,4,50.000,50.000
2,0.000,Cat,16-23,44,24,0,68,64.706,64.706
2,0.000,Cat,23-5,40,27,0,67,59.701,59.701
2,0.000,Sheep,16-23,90,22,0,112,80.357,80.357
2,0.000,Sheep,23-5,81,23,0,104,77.885,77.885
2,0.000,Chicken,16-23,17,23,0,40,42.500,42.500
2,0.000,Chicken,23-5,25,17,0,42,59.524,59.524
2,0.000,Opossum,16-23,0,6,0,6,0.000,0.000
2,0.000,Opossum,23-5,5,1,0,6,83.333,83.333
2,0.000,OVERALL,16-23,4346,1107,0,5453,79.699,79.699
2,0.000,OVERALL,23-5,5097,1075,0,6172,82.583,82.583
2,0.500,Cw and Dg,16-23,9,21,0,30,30.000,30.000
2,0.500,Cw and Dg,23-5,19,11,0,30,63.333,63.333
2,0.500,Sea Lion,16-23,0,2,0,2,0.000,0.000
2,0.500,Sea Lion,23-5,4,0,0,4,100.000,100.000
2,0.500,Cliff Sparrow,16-23,9,19,0,28,32.143,32.143
2,0.500,Cliff Sparrow,23-5,6,23,0,29,20.690,20.690
2,0.500,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.500,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
2,0.500,unknown,16-23,0,11,0,11,0.000,0.000
2,0.500,unknown,23-5,1,10,0,11,9.091,9.091
2,0.500,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
2,0.500,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
2,0.500,Common Loon,16-23,2,0,0,2,100.000,100.000
2,0.500,Common Loon,23-5,2,2,0,4,50.000,50.000
2,0.500,Cw,16-23,14,16,0,30,46.667,46.667
2,0.500,Cw,23-5,20,11,0,31,64.516,64.516
2,0.500,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
2,0.500,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
2,0.500,Horse,16-23,14,32,0,46,30.435,30.435
2,0.500,Horse,23-5,45,42,0,87,51.724,51.724
2,0.500,Seagull,16-23,0,0,0,0,NaN,NaN
2,0.500,Seagull,23-5,71,21,0,92,77.174,77.174
2,0.500,Dog,16-23,67,75,0,142,47.183,47.183
2,0.500,Dog,23-5,131,81,1,213,61.792,61.502
2,0.500,Human,16-23,1988,90,0,2078,95.669,95.669
2,0.500,Human,23-5,2405,76,0,2481,96.937,96.937
2,0.500,Hu and Cw,16-23,20,10,0,30,66.667,66.667
2,0.500,Hu and Cw,23-5,17,13,0,30,56.667,56.667
2,0.500,Dg,16-23,13,17,0,30,43.333,43.333
2,0.500,Dg,23-5,30,0,0,30,100.000,100.000
2,0.500,Human UTI,16-23,101,38,0,139,72.662,72.662
2,0.500,Human UTI,23-5,124,17,0,141,87.943,87.943
2,0.500,Pig/Swine,16-23,17,10,0,27,62.963,62.963
2,0.500,Pig/Swine,23-5,14,11,0,25,56.000,56.000
2,0.500,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
2,0.500,Red-Winged Blackbird,23-5,2,1,0,3,66.667,66.667
2,0.500,Racoon,16-23,2,0,0,2,100.000,100.000
2,0.500,Racoon,23-5,2,2,0,4,50.000,50.000
2,0.500,Wild Pig,16-23,3,14,0,17,17.647,17.647
2,0.500,Wild Pig,23-5,6,6,0,12,50.000,50.000
2,0.500,Cow,16-23,1525,342,0,1867,81.682,81.682
2,0.500,Cow,23-5,1590,324,0,1914,83.072,83.072
2,0.500,Hu,16-23,21,9,0,30,70.000,70.000
2,0.500,Hu,23-5,21,11,0,32,65.625,65.625
2,0.500,Hu Cw and Dg,16-23,10,20,0,30,33.333,33.333
2,0.500,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
2,0.500,Hu and Dg,16-23,18,15,0,33,54.545,54.545
2,0.500,Hu and Dg,23-5,20,13,0,33,60.606,60.606
2,0.500,Pigeon,16-23,136,149,0,285,47.719,47.719
2,0.500,Pigeon,23-5,194,158,2,354,55.114,54.802
2,0.500,Deer,16-23,15,7,0,22,68.182,68.182
2,0.500,Deer,23-5,17,5,0,22,77.273,77.273
2,0.500,Pig,16-23,16,21,0,37,43.243,43.243
2,0.500,Pig,23-5,11,23,0,34,32.353,32.353
2,0.500,Bat,16-23,36,1,0,37,97.297,97.297
2,0.500,Bat,23-5,37,1,0,38,97.368,97.368
2,0.500,Ground Squirrel,16-23,128,74,0,202,63.366,63.366
2,0.500,Ground Squirrel,23-5,114,85,0,199,57.286,57.286
2,0.500,Wild Turkey,16-23,16,30,0,46,34.783,34.783
2,0.500,Wild Turkey,23-5,17,22,0,39,43.590,43.590
2,0.500,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
2,0.500,Turkey Vulture,23-5,2,2,0,4,50.000,50.000
2,0.500,Cat,16-23,44,24,0,68,64.706,64.706
2,0.500,Cat,23-5,40,27,0,67,59.701,59.701
2,0.500,Sheep,16-23,90,22,0,112,80.357,80.357
2,0.500,Sheep,23-5,81,23,0,104,77.885,77.885
2,0.500,Chicken,16-23,17,23,0,40,42.500,42.500
2,0.500,Chicken,23-5,25,17,0,42,59.524,59.524
2,0.500,Opossum,16-23,0,6,0,6,0.000,0.000
2,0.500,Opossum,23-5,5,1,0,6,83.333,83.333
2,0.500,OVERALL,16-23,4346,1107,0,5453,79.699,79.699
2,0.500,OVERALL,23-5,5097,1072,3,6172,82.623,82.583
2,0.900,Cw and Dg,16-23,9,21,0,30,30.000,30.000
2,0.900,Cw and Dg,23-5,19,11,0,30,63.333,63.333
2,0.900,Sea Lion,16-23,0,2,0,2,0.000,0.000
2,0.900,Sea Lion,23-5,4,0,0,4,100.000,100.000
2,0.900,Cliff Sparrow,16-23,9,19,0,28,32.143,32.143
2,0.900,Cliff Sparrow,23-5,6,23,0,29,20.690,20.690
2,0.900,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
2,0.900,Great Horned Owl,23-5,0,8,0,8,0.000,0.000
2,0.900,unknown,16-23,0,11,0,11,0.000,0.000
2,0.900,unknown,23-5,1,10,0,11,9.091,9.091
2,0.900,White Crowned Sparrow,16-23,13,2,0,15,86.667,86.667
2,0.900,White Crowned Sparrow,23-5,8,7,0,15,53.333,53.333
2,0.900,Common Loon,16-23,2,0,0,2,100.000,100.000
2,0.900,Common Loon,23-5,2,2,0,4,50.000,50.000
2,0.900,Cw,16-23,14,16,0,30,46.667,46.667
2,0.900,Cw,23-5,20,11,0,31,64.516,64.516
2,0.900,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
2,0.900,Red Tailed Hawk,23-5,0,4,0,4,0.000,0.000
2,0.900,Horse,16-23,14,32,0,46,30.435,30.435
2,0.900,Horse,23-5,45,42,0,87,51.724,51.724
2,0.900,Seagull,16-23,0,0,0,0,NaN,NaN
2,0.900,Seagull,23-5,71,21,0,92,77.174,77.174
2,0.900,Dog,16-23,67,75,0,142,47.183,47.183
2,0.900,Dog,23-5,131,81,1,213,61.792,61.502
2,0.900,Human,16-23,1988,89,1,2078,95.715,95.669
2,0.900,Human,23-5,2402,75,4,2481,96.972,96.816
2,0.900,Hu and Cw,16-23,20,10,0,30,66.667,66.667
2,0.900,Hu and Cw,23-5,17,13,0,30,56.667,56.667
2,0.900,Dg,16-23,13,17,0,30,43.333,43.333
2,0.900,Dg,23-5,30,0,0,30,100.000,100.000
2,0.900,Human UTI,16-23,101,38,0,139,72.662,72.662
2,0.900,Human UTI,23-5,124,17,0,141,87.943,87.943
2,0.900,Pig/Swine,16-23,17,10,0,27,62.963,62.963
2,0.900,Pig/Swine,23-5,14,11,0,25,56.000,56.000
2,0.900,Red-Winged Blackbird,16-23,2,0,0,2,100.000,100.000
2,0.900,Red-Winged Blackbird,23-5,2,1,0,3,66.667,66.667
2,0.900,Racoon,16-23,2,0,0,2,100.000,100.000
2,0.900,Racoon,23-5,2,2,0,4,50.000,50.000
2,0.900,Wild Pig,16-23,3,14,0,17,17.647,17.647
2,0.900,Wild Pig,23-5,6,6,0,12,50.000,50.000
2,0.900,Cow,16-23,1525,342,0,1867,81.682,81.682
2,0.900,Cow,23-5,1590,323,1,1914,83.116,83.072
2,0.900,Hu,16-23,20,9,1,30,68.966,66.667
2,0.900,Hu,23-5,21,11,0,32,65.625,65.625
2,0.900,Hu Cw and Dg,16-23,10,20,0,30,33.333,33.333
2,0.900,Hu Cw and Dg,23-5,16,14,0,30,53.333,53.333
2,0.900,Hu and Dg,16-23,18,15,0,33,54.545,54.545
2,0.900,Hu and Dg,23-5,20,13,0,33,60.606,60.606
2,0.900,Pigeon,16-23,136,149,0,285,47.719,47.719
2,0.900,Pigeon,23-5,194,158,2,354,55.114,54.802
2,0.900,Deer,16-23,15,7,0,22,68.182,68.182
2,0.900,Deer,23-5,17,5,0,22,77.273,77.273
2,0.900,Pig,16-23,16,21,0,37,43.243,43.243
2,0.900,Pig,23-5,11,23,0,34,32.353,32.353
2,0.900,Bat,16-23,36,1,0,37,97.297,97.297
2,0.900,Bat,23-5,37,1,0,38,97.368,97.368
2,0.900,Ground Squirrel,16-23,128,73,1,202,63.682,63.366
2,0.900,Ground Squirrel,23-5,114,84,1,199,57.576,57.286
2,0.900,Wild Turkey,16-23,16,30,0,46,34.783,34.783
2,0.900,Wild Turkey,23-5,17,22,0,39,43.590,43.590
